"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000107340",8.79140476297384,1.75221926291402,0.723639465439858,2.42139815004279,0.0154609329197766,0.0317171691068277
"ENSMUSG00000107365",64.0919270054684,0.327335574238553,0.361706934320753,0.904974561389746,0.36547886407378,0.471312511971592
"ENSMUSG00000107370",19.4839140679241,4.49650131273445,1.33549513444737,3.36691703080979,0.00076013554169406,0.00209768362241831
"ENSMUSG00000107373",9.69690450518313,4.63077257463134,1.06409608889131,4.35183685286932,1.35001706516092e-05,5.0530493407249e-05
"ENSMUSG00000107375",1.92023567799853,4.71829486921955,2.02752698495512,2.3271181613023,0.0199589771593418,0.0397765332610563
"ENSMUSG00000107388",1.59470443125976,-1.74284219691918,1.68766443812049,-1.03269474520666,0.301746773442892,0.404030805102117
"ENSMUSG00000107402",127.714470669049,-0.00954057420080608,0.260082770050074,-0.0366828383093937,0.970737892478316,0.9799825669838
"ENSMUSG00000107406",5.49679688209804,-0.50219453702569,0.929904985346487,-0.540049300669756,0.58916303336715,0.68333960940077
"ENSMUSG00000107411",78.2075458249805,1.14406632046382,0.365848695851132,3.12715702813208,0.00176505626184943,0.00452667578323856
"ENSMUSG00000107422",251.909260296779,1.67238196444254,0.218918642754232,7.63928527695119,2.18430852419102e-14,2.23726780129886e-13
"ENSMUSG00000107427",41.1597727200013,-0.590061421346861,0.453843643307993,-1.30014252716199,0.193552124338482,0.280842398171286
"ENSMUSG00000107429",12.4778871836962,0.308824999892227,0.568732076358649,0.543006123145898,0.587125586552684,0.681531172313341
"ENSMUSG00000107430",4.52809691683561,1.53791374660307,1.33358885464562,1.15321430682753,0.248822432665113,0.345513077864717
"ENSMUSG00000107454",1.16493860110391,0.236513382770265,2.29463556853239,0.103072307434655,0.917905583404625,0.942780595370809
"ENSMUSG00000107455",4.18080550716183,4.1746597795506,1.38203039423926,3.02067146782871,0.002522148566809,0.00626390702499236
"ENSMUSG00000107458",5.45458240964848,-0.713819217432368,1.2230092371195,-0.583658075317236,0.559450379127886,0.656969252553848
