,gene_id,log2FC_rM,padj_rM,log2FC_pA,padj_pA,rM_minus_pA
1358,ENSMUSG00000016319,0.5103425593816779,0.0145650394290801,-0.25941900092366604,0.5991917100552879,0.769761560305344
1359,ENSMUSG00000016327,2.0199388389554502,0.332344853278891,1.34575226674479,,0.6741865722106601
1360,ENSMUSG00000016344,0.9201557623354599,0.0214756914725376,-0.24349612258674103,0.6618064735666159,1.163651884922201
1361,ENSMUSG00000016346,4.95479108831224,1.07915636382642e-21,2.62933975955632,0.012594679932118,2.3254513287559204
1362,ENSMUSG00000016382,1.23984800441198,0.0357870225663885,-0.914752496925053,0.3816266052345129,2.154600501337033
1363,ENSMUSG00000016386,0.21556988523157802,0.740890516361765,-0.39694298025672703,0.674478262002245,0.6125128654883051
1364,ENSMUSG00000016409,2.6879392456738596,1.66222121371758e-49,1.59330202005456,8.105829182035871e-12,1.0946372256192995
1365,ENSMUSG00000016427,0.17434024679475402,0.7024808002177779,-0.16933511664773002,0.754854004096206,0.34367536344248406
1366,ENSMUSG00000016458,0.19520408015864701,0.917697262190491,0.6925238072338261,0.7959054787341021,-0.49731972707517913
1367,ENSMUSG00000016477,0.8936236441104309,0.132534165587757,-0.37638559572858793,0.8025454943008399,1.2700092398390188
1368,ENSMUSG00000016481,0.124407705258172,0.647851374625713,-0.698593477289913,0.146542909681995,0.823001182548085
1369,ENSMUSG00000016487,0.828693388667395,0.00288694408043234,0.0546288399231707,0.8690841451589641,0.7740645487442243
1370,ENSMUSG00000016495,4.553331586391031,1.88791052215963e-23,3.3830697808431,3.6928236549197e-08,1.170261805547931
1371,ENSMUSG00000016496,5.11202795604861,1.5852802011825595e-66,4.30181593195894,1.16471669109499e-06,0.8102120240896706
1372,ENSMUSG00000016503,0.21386528935766197,0.37343495024653295,-0.561721354981776,0.153418468643616,0.7755866443394379
1373,ENSMUSG00000016510,-0.0418946862819661,0.859228916859325,-0.7460895317704499,0.0182433784538334,0.7041948454884838
1374,ENSMUSG00000016520,-0.201629094337605,0.39493510468541704,-0.8700199251346421,0.00570335186047467,0.6683908307970371
1375,ENSMUSG00000016524,0.719484864620538,0.751538664168092,1.30354478740653,,-0.5840599227859921
1376,ENSMUSG00000016526,-1.01824555901434,0.0489917500751086,-1.88863159461909,0.117114376871705,0.8703860356047499
1377,ENSMUSG00000016528,3.44784722990623,2.3394621151946597e-54,1.15736185524637,0.0494926376344848,2.29048537465986
1378,ENSMUSG00000016529,1.9350399288916298,0.16666847234068902,0.10640515444099499,,1.8286347744506348
1379,ENSMUSG00000016534,1.48569588432493,2.88347400749734e-14,0.248352175274344,0.513140123394354,1.2373437090505859
1380,ENSMUSG00000016541,0.7887234131853791,0.0833489087274189,0.8466909030418209,0.274627673981773,-0.057967489856441845
1381,ENSMUSG00000016552,1.02294176284416,1.06525774293358e-05,-0.5040398212491629,0.23281057700178698,1.5269815840933227
1382,ENSMUSG00000016554,-0.465644073431156,0.007806446560894459,-0.9130512368992901,2.26952306108437e-06,0.44740716346813414
1383,ENSMUSG00000016559,-0.1278330028488,0.594391909831813,-0.7955204316654549,0.00319372983514271,0.667687428816655
1384,ENSMUSG00000016619,0.35883123460900396,0.0900890922274027,-0.739435491187484,0.000726478880619682,1.098266725796488
1385,ENSMUSG00000016624,3.1938985436393303,9.11823612393184e-24,2.8943222808342797,0.000794448033488904,0.2995762628050507
1386,ENSMUSG00000016626,-0.240510678770101,0.418544857929382,-0.48514747788878604,0.24440659402466897,0.24463679911868505
1387,ENSMUSG00000016637,0.7200063928220191,0.103031348801334,0.6376008974253199,0.19415960873039398,0.08240549539669917
1388,ENSMUSG00000016664,0.753585475604201,0.000860940057776924,-0.378192572688866,0.13669004417270697,1.131778048293067
1389,ENSMUSG00000016756,4.09345211008023,1.43510334037248e-49,1.74505117145221,0.0011474045159329401,2.3484009386280205
1390,ENSMUSG00000016757,3.0437202361986295,1.65117864435072e-22,-0.725618273576558,0.110790268437946,3.7693385097751877
1391,ENSMUSG00000016758,-0.11679051069858198,0.813881828322749,-1.0422359247689201,0.0289455619142569,0.9254454140703381
1392,ENSMUSG00000016763,0.10337318170152601,0.8727608956947959,-2.7214284478846698,0.0781006782599064,2.824801629586196
1393,ENSMUSG00000016831,1.7747052962781,6.27577558503629e-16,0.0520463439581334,0.920081809162004,1.7226589523199667
1394,ENSMUSG00000016833,-0.41675185303841705,0.11407286092517899,-0.54088666677635,0.210219271300833,0.12413481373793295
1395,ENSMUSG00000016918,1.34494773208289,0.0197221292815051,0.360803511764481,0.754228396465808,0.984144220318409
1396,ENSMUSG00000016921,1.1509082209163002,0.00010422143070475301,-0.0602269326606343,0.8891570859640842,1.2111351535769346
1397,ENSMUSG00000016933,2.13145593522243,2.25612855382849e-22,0.8388892161468191,0.0041414015588328796,1.292566719075611
1398,ENSMUSG00000016940,1.57692244526774,1.0527892346124999e-07,0.282221913411975,0.751246737530333,1.294700531855765
1399,ENSMUSG00000016946,0.42715302975354,0.0902911219980267,-0.481177789608924,0.24643145156894397,0.908330819362464
1400,ENSMUSG00000016982,5.34818651572854,4.20413131539807e-09,3.17857454857146,0.0676539505227652,2.16961196715708
1401,ENSMUSG00000016984,0.296163865167315,0.249036763216563,-0.540244184056783,0.0660102970621144,0.836408049224098
1402,ENSMUSG00000017009,5.492102033233781,1.69488326534247e-20,0.48964413613572605,0.667800452414806,5.002457897098055
1403,ENSMUSG00000017057,6.42846476647771,1.3093954298287599e-06,4.81493617600241,0.00210499235609341,1.6135285904752994
1404,ENSMUSG00000017119,0.638783247402034,0.0018914456644191602,-0.37161971696920904,0.122856674671404,1.0104029643712429
1405,ENSMUSG00000017132,0.721962514825352,0.0147976207303993,0.0553032783449476,0.901234618285123,0.6666592364804044
1406,ENSMUSG00000017144,2.3310422808170497,1.28446853807181e-15,-0.137356686744441,0.844258140673365,2.4683989675614906
1407,ENSMUSG00000017146,0.0241927486682714,0.9388815876098929,-0.982247208484265,0.000178444659053163,1.0064399571525364
1408,ENSMUSG00000017167,-0.577501690351598,0.03523911707843,-1.38173503844991,4.1708112864817896e-05,0.804233348098312
1409,ENSMUSG00000017176,1.5376058220243503,0.0222646781244023,0.9956053395678671,0.38596235931177003,0.5420004824564831
1410,ENSMUSG00000017188,1.43652161477667,0.00618680620958239,0.502049236864193,0.202831137637605,0.934472377912477
1411,ENSMUSG00000017195,-0.5867060275901109,0.35794876949537396,-1.58293058638046,0.0458014159786357,0.996224558790349
1412,ENSMUSG00000017210,0.46739214333629,0.0459267676861669,-0.7022284624758139,0.059890265187987,1.169620605812104
1413,ENSMUSG00000017221,-0.0752951870774682,0.7809686083123342,-0.8645750182716221,0.00300603412150033,0.7892798311941539
1414,ENSMUSG00000017264,0.147024975558651,0.49457774294762,-0.787503692817123,0.0025826282704622698,0.934528668375774
1415,ENSMUSG00000017286,0.42433788004273104,0.20713014462080398,-0.9431399292438469,0.00385525852191819,1.367477809286578
1416,ENSMUSG00000017288,-0.177624772780982,0.48144665589575103,-0.8016763720841781,0.0320505765233543,0.6240515993031961
1417,ENSMUSG00000017291,1.46941341813048,5.2081368533287894e-11,-0.24044782960940397,0.33532119521182696,1.709861247739884
1418,ENSMUSG00000017299,-0.13916373198479698,0.751559386552402,-0.768979564708762,0.19186492612331,0.6298158327239651
1419,ENSMUSG00000017307,-0.36641486136671,0.24505836177177304,-0.947401547771926,0.0104235733702358,0.580986686405216
1420,ENSMUSG00000017314,3.12872501455872,2.75830193305703e-06,-1.62927888338514,,4.75800389794386
1421,ENSMUSG00000017344,-0.705637140429903,0.4207007574952511,-0.968593110390888,0.19149714328240397,0.262955969960985
1422,ENSMUSG00000017376,1.7566299802110201,5.2138231210456e-18,0.290603106922352,0.386548539621117,1.466026873288668
1423,ENSMUSG00000017386,-0.15839256384129402,0.518396714700405,-0.8060171166829141,0.0016219829116585099,0.64762455284162
1424,ENSMUSG00000017390,0.331314013151042,0.848398084034552,-1.41568387871978,,1.746997891870822
1425,ENSMUSG00000017404,-0.10689936119975699,0.6890303340368299,-0.6867027298791739,0.211364732717858,0.579803368679417
1426,ENSMUSG00000017405,0.6956281474689859,0.0278611890111945,-0.567987709417238,0.398877824350247,1.263615856886224
1427,ENSMUSG00000017412,-0.20820068054196303,0.547117019607845,-1.6903514982533898,0.0116602882843914,1.4821508177114269
1428,ENSMUSG00000017418,1.44331027916062,6.083248043178049e-10,-0.0583174761962935,0.901714502926511,1.5016277553569135
1429,ENSMUSG00000017421,0.614157125291676,0.005225133835885271,-0.684793719830518,0.0025188307445350396,1.298950845122194
1430,ENSMUSG00000017428,0.262048908466793,0.286638244626063,-0.346331728759659,0.22492983477561102,0.608380637226452
1431,ENSMUSG00000017466,1.00774921185422,0.0900372538469241,1.6289797819713,0.524421678536508,-0.6212305701170799
1432,ENSMUSG00000017478,0.185768022957909,0.4408333556825221,-1.5864159465802101,8.15001552124091e-10,1.7721839695381192
1433,ENSMUSG00000017485,0.901416291842117,2.15339077033154e-05,0.008278659968597,0.985161918354373,0.89313763187352
1434,ENSMUSG00000017491,-0.7407383044816059,0.0040821589745681395,-0.165755588899898,0.9314997918105151,-0.574982715581708
1435,ENSMUSG00000017499,1.25024349824928,1.34224294845541e-10,-0.178637526287314,0.575530376459365,1.4288810245365942
1436,ENSMUSG00000017548,0.41985691169341205,0.0446052326939339,-0.6900608784125711,0.000378702008024992,1.1099177901059831
1437,ENSMUSG00000017550,0.37813704072357296,0.0605329734544208,-0.7284416823975078,0.00431667071505214,1.1065787231210809
1438,ENSMUSG00000017561,0.70907368658882,0.0012766292182169198,-0.5616735678691279,0.0658317534809322,1.270747254457948
1439,ENSMUSG00000017588,0.315764972655163,0.8877485851080191,1.1039408688441201,0.49003089731647104,-0.7881758961889571
1440,ENSMUSG00000017615,0.254509042353828,0.29188066188233197,-0.6512662575542131,0.008342536309859991,0.9057752999080411
1441,ENSMUSG00000017631,1.313352222495,2.6212589005817e-08,-0.31363143741960103,0.218873820119388,1.626983659914601
1442,ENSMUSG00000017639,-0.283450436790536,0.35439763830329707,-0.9449863568320429,0.000894664381310999,0.661535920041507
1443,ENSMUSG00000017652,1.17643059313574,0.0328553560224544,-1.8049532702010602,0.4574055881840479,2.9813838633368004
1444,ENSMUSG00000017664,0.7781131901367049,0.00283121790224006,-0.684215530468091,0.105100869788536,1.462328720604796
1445,ENSMUSG00000017667,1.7830521662906498,3.55175822671681e-20,0.24279219531644397,0.427841573329921,1.5402599709742057
1446,ENSMUSG00000017670,4.655650883087691,1.8409503522862796e-74,1.8106907786242301,0.000179418326999374,2.8449601044634605
1447,ENSMUSG00000017677,1.6438204948205901,1.06605695243246e-12,0.472498122668049,0.216372991462797,1.1713223721525412
1448,ENSMUSG00000017679,0.649890752158744,0.0315782633772598,-0.415431234486641,0.17957300939980803,1.065321986645385
1449,ENSMUSG00000017686,0.0299362819610537,0.9140478392086541,-0.760087393411769,0.0097274093288355,0.7900236753728227
1450,ENSMUSG00000017688,4.39947971592425,5.06761745946866e-06,3.98195346232205,0.0571760242514861,0.4175262536022002
1451,ENSMUSG00000017697,0.25848969475392697,0.420599795284456,-0.8714856777604779,0.0180630664079097,1.1299753725144048
1452,ENSMUSG00000017707,1.5749376888342401,1.4349387921988702e-14,0.20938145941260997,0.5935593757187341,1.3655562294216301
1453,ENSMUSG00000017715,0.9907345092612891,0.000172107848782034,-0.46572881068543504,0.251753903704651,1.456463319946724
1454,ENSMUSG00000017716,0.0736470625468739,0.812377045610799,-0.607295116121664,0.0931730356535808,0.6809421786685379
1455,ENSMUSG00000017718,0.718836397121158,0.155020606898104,-0.9949185401566629,0.0523693369841891,1.713754937277821
1456,ENSMUSG00000017721,0.5646905054826079,0.0491091120243661,-1.90097174589387,4.9161423100385205e-05,2.465662251376478
1457,ENSMUSG00000017724,1.9574911787415001,0.00203716967364253,-0.6454416714706589,0.5238883418000371,2.602932850212159
1458,ENSMUSG00000017734,0.7393242476596991,0.47524525670803397,1.3769102573146499,0.17660757886350603,-0.6375860096549508
1459,ENSMUSG00000017737,1.68291589824715,0.0439932272863384,-1.45541504625679,0.4098610676537271,3.13833094450394
1460,ENSMUSG00000017740,0.243550823355005,0.349720354529392,-0.9691471570084781,0.0077052292713073595,1.2126979803634832
1461,ENSMUSG00000017747,0.38830704461457594,0.266341583331466,-0.7571830754753879,0.10050987173656098,1.1454901200899639
1462,ENSMUSG00000017756,0.23691617684680802,0.43725126177469603,-0.523680315227478,0.2513854480384,0.760596492074286
1463,ENSMUSG00000017760,1.13527392380091,0.0005624588207373111,0.15054371220549698,0.9022489404916909,0.984730211595413
1464,ENSMUSG00000017764,2.08391615149389,7.290684792754709e-23,-0.00961488943118238,0.9817500454908951,2.0935310409250727
1465,ENSMUSG00000017765,2.07140468382521,6.85257301131999e-07,0.10285759853477601,0.9508426497665929,1.968547085290434
1466,ENSMUSG00000017774,0.442317962044564,0.080877784371547,-0.621698088743981,0.00270712844576487,1.064016050788545
1467,ENSMUSG00000017776,-0.03601052315797,0.9154573714758789,-0.7469665731673029,0.000574505484444152,0.7109560500093328
1468,ENSMUSG00000017778,-0.6013056513600861,0.23022474800293402,-0.0187640014512197,0.984349206820063,-0.5825416499088664
1469,ENSMUSG00000017781,0.7955174446961351,0.000326372784677598,-0.502467281757999,0.116756575563478,1.2979847264541342
1470,ENSMUSG00000017801,1.6470860970004197,1.23935913937127e-13,0.0477707695241669,0.919954455225858,1.5993153274762528
1471,ENSMUSG00000017802,0.0265212221954444,0.9427805953708092,-1.19696246298218,0.0405099344622597,1.2234836851776245
1472,ENSMUSG00000017831,1.5686846506335101,1.0048593088382302e-09,0.347292392615172,0.432915641363805,1.221392258018338
1473,ENSMUSG00000017837,1.56801903349418,2.57929971980295e-06,0.511726022483057,0.23380885291287803,1.0562930110111228
1474,ENSMUSG00000017843,0.704497505898477,0.00023693127313842202,-0.5511331475919189,0.0249156889108524,1.255630653490396
1475,ENSMUSG00000017858,0.545579511278482,0.0162480164058304,-0.679831168715301,0.0285656371058929,1.2254106799937832
1476,ENSMUSG00000017861,0.600567738775748,0.00779347031793372,-0.5968553557414301,0.0300574323778576,1.1974230945171782
1477,ENSMUSG00000017868,0.46452018269600803,0.840582237381413,-2.6669189887949503,,3.131439171490958
1478,ENSMUSG00000017929,0.9977812697333109,3.97208552212314e-05,-0.22608268040829602,0.37917887581226,1.2238639501416069
1479,ENSMUSG00000017943,-0.5778682789145091,0.604635478943366,-1.98506092618472,0.18139135183771302,1.407192647270211
1480,ENSMUSG00000017950,-1.5348304435832398,0.0650029190223444,-3.2560249530238803,,1.7211945094406405
1481,ENSMUSG00000017969,-0.339462700625851,0.252075623237358,-1.2041721063180901,0.0254586576394502,0.8647094056922391
1482,ENSMUSG00000017978,0.913029729813835,0.00056318022320676,-0.196287038704363,0.6497759452468721,1.109316768518198
1483,ENSMUSG00000017999,1.15501509318823,4.98642408394227e-08,-0.41870419028583705,0.25349183492093397,1.573719283474067
1484,ENSMUSG00000018001,2.71052916698619,6.58391462903044e-42,1.24380353200829,7.1661539851538105e-06,1.4667256349778999
1485,ENSMUSG00000018012,-0.228506933740143,0.40520343183242796,-0.814755961827755,0.00571501211124926,0.586249028087612
1486,ENSMUSG00000018040,1.19752731141174,2.6382150400370497e-07,-0.8705994341781491,0.0462894519129406,2.068126745589889
1487,ENSMUSG00000018042,0.360376838770016,0.19505524158816698,-0.0147396490152769,0.97944813965314,0.3751164877852929
1488,ENSMUSG00000018068,1.0516440099150601,4.0869636361425e-05,-0.224910114981559,0.47439565556442104,1.2765541248966192
1489,ENSMUSG00000018076,0.9246384792239721,5.6012074440213405e-05,-0.620416933266968,0.00954754136013996,1.5450554124909401
1490,ENSMUSG00000018102,-0.704307578331511,0.00269687588356088,-2.5364078281703,9.33756308885361e-08,1.8321002498387888
1491,ENSMUSG00000018126,1.0217435643308,0.00569911200336617,-0.343620243502217,0.503731337992954,1.3653638078330168
1492,ENSMUSG00000018143,2.8558468197370295,3.85765781571685e-36,0.11144007050997401,0.8676085126221541,2.7444067492270556
1493,ENSMUSG00000018160,1.13020128211852,5.59260612823004e-08,-0.389315236422,0.138561185002086,1.51951651854052
1494,ENSMUSG00000018166,2.63367289682912,4.9935482855016094e-15,1.8059380044005,0.0243224784192672,0.8277348924286201
1495,ENSMUSG00000018167,3.82654605878499,1.4031786764900601e-38,0.8591455713938659,0.142447568654642,2.9674004873911244
1496,ENSMUSG00000018168,5.30190104637011,1.4247351431367e-13,0.0960799063097715,0.9398591208985141,5.205821140060339
1497,ENSMUSG00000018169,0.0246900082857933,0.951182446799315,-1.51476135078336,0.0083490072589724,1.5394513590691532
1498,ENSMUSG00000018171,0.19044013211108,0.449442450154524,-1.05638914371716,0.00794839557137959,1.24682927582824
1499,ENSMUSG00000018189,0.135557201589951,0.6131432071214951,-0.58463083370888,0.0224905097143411,0.720188035298831
1500,ENSMUSG00000018196,4.42487503291134,9.787635161805288e-48,1.45106091474353,0.00325334249572622,2.9738141181678106
1501,ENSMUSG00000018199,2.66955685765076,6.41889699553578e-30,0.843588898112372,0.0123936820086617,1.8259679595383878
1502,ENSMUSG00000018209,1.54293355155501,3.51455410235306e-08,-0.28968936760719394,0.399658142428886,1.8326229191622039
1503,ENSMUSG00000018211,1.2939847987896,0.169244526265352,0.29138716039963,0.808623828574325,1.00259763838997
1504,ENSMUSG00000018238,0.474773900718738,0.153419054126347,-0.579508417359587,0.17052376151522902,1.054282318078325
1505,ENSMUSG00000018239,0.5703514486672789,0.00154066773172232,0.0712582450807901,0.825053042344441,0.49909320358648884
1506,ENSMUSG00000018259,1.74594526779857,4.7559596978988e-06,0.703797147248132,0.180787010579243,1.0421481205504382
1507,ENSMUSG00000018263,-0.484729344285641,0.386915966285789,0.49014462471484793,,-0.974873969000489
1508,ENSMUSG00000018286,-0.198692086626878,0.404030805102117,-0.538009659423073,0.0353861525224551,0.339317572796195
1509,ENSMUSG00000018287,-0.0633401968362284,0.7971405773223779,-0.775221363683902,0.008053019750212059,0.7118811668476737
1510,ENSMUSG00000018293,-1.25159975170478,7.81444941614981e-11,-0.9456072515068928,0.0496721811992969,-0.30599250019788726
1511,ENSMUSG00000018322,-0.10358979098606098,0.712512305389308,-0.802616733854468,0.00726979819141848,0.6990269428684069
1512,ENSMUSG00000018326,-0.0355374412187774,0.8808404887586991,-0.7667116431794441,0.00207985904730095,0.7311742019606666
1513,ENSMUSG00000018334,0.747327743333808,0.0026696998969847,-0.47190580594173603,0.203317419716939,1.2192335492755442
1514,ENSMUSG00000018339,0.992668045654422,0.00400688696707396,-0.090496715046106,0.847157109204686,1.083164760700528
1515,ENSMUSG00000018340,0.0241879164719337,0.932699584577315,-0.767029618584799,0.00202207542978073,0.7912175350567328
1516,ENSMUSG00000018341,-0.7674513159386641,0.00062946958286131,-1.95029243097548,0.004124907016943629,1.1828411150368159
1517,ENSMUSG00000018347,0.20851026498200897,0.33600406397563004,-0.636402477092305,0.0121448745722115,0.844912742074314
1518,ENSMUSG00000018362,0.6636309087406049,0.0012114622467097802,-0.549470451600214,0.0607688830595402,1.213101360340819
1519,ENSMUSG00000018363,0.964641413317518,3.9941625617147694e-06,-0.8256286844910258,0.000532674485350399,1.7902700978085437
1520,ENSMUSG00000018372,0.657914674500583,4.8034296307876e-05,-0.339335576972624,0.266786793609991,0.9972502514732071
1521,ENSMUSG00000018377,1.9320760872390101,2.2405952651081696e-29,0.945372362573867,0.00233449546646709,0.9867037246651431
1522,ENSMUSG00000018379,0.0868254962973745,0.806036162897037,-0.41444842088948897,0.39149617614966603,0.5012739171868634
1523,ENSMUSG00000018395,1.5506043964898202,4.76402348086719e-17,0.12257470781765699,0.736192856155177,1.4280296886721633
1524,ENSMUSG00000018398,3.3263874986301403,7.786836653503922e-13,0.85671223280054,0.597917260502457,2.4696752658296
1525,ENSMUSG00000018401,0.731427888762364,0.00111683760180215,-0.6126222689401079,0.0101346845441561,1.3440501577024717
1526,ENSMUSG00000018405,-0.0809663295320302,0.948922317611025,1.27044411837753,0.30166433311753305,-1.35141044790956
1527,ENSMUSG00000018411,2.37774783200512,5.38051020051901e-05,0.5641651412456371,0.6417349575930109,1.8135826907594832
1528,ENSMUSG00000018412,0.531689009455493,0.0292755715352563,-0.605255106918802,0.0222103712587379,1.136944116374295
1529,ENSMUSG00000018415,0.661515818152235,0.00166711560242478,-0.336283825901552,0.20333954332916,0.9977996440537871
1530,ENSMUSG00000018417,-0.5467873169977561,0.0160586963236922,-0.808957459813052,0.00914363036536175,0.26217014281529594
1531,ENSMUSG00000018425,0.466722438561998,0.0347080632253844,-0.363155687975095,0.186146238079431,0.829878126537093
1532,ENSMUSG00000018427,0.234633832929044,0.327288336309784,-0.9896267792730041,7.08019302335419e-06,1.224260612202048
1533,ENSMUSG00000018428,-0.00922823463657437,0.9793967723059441,-0.9963962977736519,0.00220319348043986,0.9871680631370775
1534,ENSMUSG00000018433,2.4487338197110597,2.46396652436964e-11,-0.257105837808964,0.6826186968543341,2.705839657520024
1535,ENSMUSG00000018442,1.13399122178343,3.00796139883772e-07,-0.7922751193090101,0.00605409626215278,1.92626634109244
1536,ENSMUSG00000018446,0.317019402468503,0.15906661679237197,-0.688943768932518,0.0540875757249429,1.0059631714010209
1537,ENSMUSG00000018449,0.663489602047004,0.0715634639510908,-0.664987033088089,0.122875023304107,1.3284766351350932
1538,ENSMUSG00000018459,-0.6328072083102378,0.755976959730114,0.953963568587168,,-1.586770776897406
1539,ENSMUSG00000018474,0.339812312264013,0.348612033457325,-0.647390569360997,0.26678971723586803,0.98720288162501
1540,ENSMUSG00000018476,0.5671283871850071,0.0277601293976103,-0.387149418544584,0.29506216211319,0.9542778057295911
1541,ENSMUSG00000018481,1.03516478842337,1.2662951461576401e-05,-0.656227574031308,0.0135187922366975,1.6913923624546778
1542,ENSMUSG00000018500,1.98556950588723,5.75640745471016e-19,-0.246952981799957,0.707088242532557,2.232522487687187
1543,ENSMUSG00000018501,1.37251234970515,5.76568560636604e-12,-0.100830624300652,0.7524863513171941,1.473342974005802
1544,ENSMUSG00000018507,0.546769747533451,0.0848592108806786,-0.329372433860737,0.659820731493146,0.876142181394188
1545,ENSMUSG00000018509,0.36222122232883297,0.20225509461313002,-0.325689990208073,0.29938347221549394,0.687911212536906
1546,ENSMUSG00000018537,0.12717053633988198,0.936892969208152,-0.0616981462367053,,0.1888686825765873
1547,ENSMUSG00000018541,2.07499952255391,5.18729624592686e-26,0.370382783188823,0.32200579770518395,1.704616739365087
1548,ENSMUSG00000018547,2.2106091464119504,9.964203938830929e-20,1.14706135104337,0.0360135725619992,1.0635477953685804
1549,ENSMUSG00000018548,0.7265940502831079,0.00327648731281356,-0.39259189213396006,0.103343871375231,1.1191859424170678
1550,ENSMUSG00000018554,-0.671675929689243,0.00641348244459862,-0.6815743962368609,0.0910796239437949,0.009898466547617946
1551,ENSMUSG00000018559,0.40427684689309396,0.14099970031641698,-0.6829116874567249,0.151949303172859,1.0871885343498189
1552,ENSMUSG00000018565,-0.0570141827907567,0.8500335905908442,-0.8930650743889069,0.00430067552505173,0.8360508915981503
1553,ENSMUSG00000018567,0.7618063084037571,0.007910805081766229,0.35027663175666196,0.59999849933732,0.4115296766470951
1554,ENSMUSG00000018569,-0.288943172509889,0.8454430179196291,-0.7186721216416959,0.6548906242276911,0.4297289491318069
1555,ENSMUSG00000018570,1.95609113633661,0.135543663268328,-1.72318254345676,0.28022939925838697,3.6792736797933703
1556,ENSMUSG00000018572,-0.34898893600011,0.117449982084077,-1.20600864180714,2.6824759071886103e-05,0.8570197058070301
1557,ENSMUSG00000018574,1.7557643280156001,2.42745899554326e-06,0.372064274185283,0.589078251796484,1.3837000538303172
1558,ENSMUSG00000018581,1.4000694414512198,6.3299497213391e-12,-0.109226371648199,0.7754569036648141,1.5092958130994187
1559,ENSMUSG00000018583,1.80386686415849,3.0273746697087503e-16,-0.510792286090316,0.15815422956922698,2.314659150248806
1560,ENSMUSG00000018585,-0.35118809040283694,0.31967539916113297,-0.879691222800645,0.0285502684851527,0.5285031323978081
1561,ENSMUSG00000018593,-0.0884838124174092,0.9416883979396551,-0.21239710178344398,0.9080180945985659,0.12391328936603478
1562,ENSMUSG00000018595,1.2592980241329599,0.0144234453343845,2.4576353844080097,0.15999514317263097,-1.1983373602750498
1563,ENSMUSG00000018599,4.02824831220414,3.1447883069956102e-06,0.117658324268584,0.937102738170232,3.9105899879355563
1564,ENSMUSG00000018604,0.395379276946197,0.183787512257239,-0.702377290674922,0.162766973138645,1.097756567621119
1565,ENSMUSG00000018620,2.03243324894913,0.39933838033093794,1.5094665466186599,,0.52296670233047
1566,ENSMUSG00000018648,0.5618172538163629,0.00946110745146256,-0.47902514288542,0.0357294183869937,1.040842396701783
1567,ENSMUSG00000018651,0.36469887233515,0.07602964651739,-0.453687893113322,0.47880007432810096,0.818386765448472
1568,ENSMUSG00000018654,3.5689486274123103,9.95441737784322e-10,0.409933103670836,0.796705769970265,3.1590155237414743
1569,ENSMUSG00000018659,0.178695891054645,0.625558522037972,-0.8963396912219979,0.0689434692503249,1.0750355822766429
1570,ENSMUSG00000018661,0.466789619319594,0.0507586743083185,-0.592003760990443,0.13821655724460502,1.0587933803100371
1571,ENSMUSG00000018666,0.309782316568887,0.17626793303759303,-0.370115192114221,0.106632590531231,0.679897508683108
1572,ENSMUSG00000018669,0.38503137801463894,0.18662306696662304,-0.891127152500478,0.11407414404005001,1.2761585305151169
1573,ENSMUSG00000018672,-0.616634535754479,0.113334801468247,-0.568792307611442,0.48944618163094294,-0.04784222814303707
1574,ENSMUSG00000018677,1.00707440890276,0.00041868520032667004,-0.220932269692323,0.6218043233134539,1.228006678595083
1575,ENSMUSG00000018678,-0.241192303230501,0.36772723249366,-0.93558292128609,0.00426609876885608,0.694390618055589
1576,ENSMUSG00000018697,0.400218703220911,0.0513072829808836,-0.6946179947192199,0.0646708098546852,1.094836697940131
1577,ENSMUSG00000018707,0.6968582502864599,0.0369941663528412,-0.382896759110089,0.400081692513586,1.079755009396549
1578,ENSMUSG00000018727,-0.07406638871379599,0.735291747144201,-0.8546784124148449,0.0140021824292991,0.7806120237010489
1579,ENSMUSG00000018733,-0.116541762687932,0.7071653364697241,-1.21302002759577,0.0017565855551038199,1.0964782649078382
1580,ENSMUSG00000018736,-0.15137074127255198,0.552135835907525,-0.769053388131292,0.00972979420448667,0.61768264685874
1581,ENSMUSG00000018740,0.5178585315392771,0.0190066469140784,-0.614506700613191,0.147110040701584,1.132365232152468
1582,ENSMUSG00000018750,3.4357932118693397,0.0559071865784654,-0.32934377565275896,0.8995875791714559,3.765136987522099
1583,ENSMUSG00000018761,3.16018314104661,6.228057467556489e-05,1.46459860455968,0.0455395274883513,1.69558453648693
1584,ENSMUSG00000018765,0.626844272529302,0.031647821381582994,-0.6973125351971989,0.0353451398030789,1.324156807726501
1585,ENSMUSG00000018770,0.674508111331177,0.0155666891680413,0.321956907174045,0.353758985589817,0.35255120415713204
1586,ENSMUSG00000018774,1.05895765417879,0.0299610858546329,-1.5479344516477098,0.14666524485854598,2.6068921058264998
1587,ENSMUSG00000018796,1.00910082093385,9.29988681929513e-06,-0.3559341826001579,0.20125463732948803,1.3650350035340078
1588,ENSMUSG00000018800,2.2460508474117997,2.1431261617598097e-22,0.793634662973332,0.0595931039283639,1.4524161844384678
1589,ENSMUSG00000018809,1.0425942688871102,0.00028475382213188,-0.46835601334722204,0.0891139586711242,1.5109502822343321
1590,ENSMUSG00000018819,-1.0185040390248001,0.000329619956259603,-1.6855689337559798,2.36891995899846e-06,0.6670648947311797
1591,ENSMUSG00000018820,3.27880961458647,7.720656827527141e-13,0.927873513375093,0.408272817865944,2.350936101211377
